"Unit_Code","Plot_Name","Sample_Year","Date","Cycle","CWD_Vol","Tag","Latin_Name","Decay_Class","Density"
"PETE","PETE-024",2015,20150902,"Cycle3",9.79516638326784,NA,"Pinus taeda",3,NA
"PETE","PETE-024",2015,20150902,"Cycle3",9.3838927772524,NA,"Sassafras albidum",1,NA
"PETE","PETE-024",2015,20150902,"Cycle3",13.9970117247256,NA,"Unknown Hardwood",3,NA
"RICH","RICH-133",2016,20160831,"Cycle3",8.24439070618561,NA,"Pinus taeda",3,NA
"RICH","RICH-133",2016,20160831,"Cycle3",9.3838927772524,NA,"Pinus taeda",4,NA
"PETE","PETE-140",2012,20120911,"Cycle2",4.02924577542553,NA,"Quercus",3,NA
"FRSP","FRSP-151",2016,20160901,"Cycle3",2.91459270981037,NA,"Unknown Hardwood",3,NA
"APCO","APCO-263",2018,20180808,"Cycle3",12.4489277401546,NA,"Unknown Hardwood",2,NA
"APCO","APCO-263",2018,20180808,"Cycle3",20.4926457353061,NA,"Unknown Hardwood",3,NA
"RICH","RICH-133",2012,20120913,"Cycle2",3.62944509916528,NA,"Pinus",2,NA
"RICH","RICH-133",2012,20120913,"Cycle2",5.14591007031566,NA,"Pinus",3,NA
"RICH","RICH-133",2012,20120913,"Cycle2",7.0187701955395,NA,"Pinus",4,NA
"RICH","RICH-134",2012,20120913,"Cycle2",5.37358223545002,NA,"Unknown species",5,NA
"FRSP","FRSP-059",2015,20150818,"Cycle3",13.5144523680596,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-059",2015,20150818,"Cycle3",134.365750757836,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-059",2015,20150818,"Cycle3",10.9891326602333,NA,"Unknown Conifer",4,NA
"FRSP","FRSP-059",2015,20150818,"Cycle3",14.5092214433973,NA,"Quercus",4,NA
"GETT","GETT-175",2009,20090805,"Cycle1",30.5920755934119,NA,"Quercus",2,NA
"GETT","GETT-175",2009,20090805,"Cycle1",27.4073876418927,NA,"Quercus",3,NA
"APCO","APCO-184",2017,20170731,"Cycle3",3.88492769481198,NA,"Pinus virginiana",4,NA
"APCO","APCO-010",2015,20150805,"Cycle3",67.7881185344374,NA,"Unknown Conifer",3,NA
"APCO","APCO-010",2015,20150805,"Cycle3",57.3100328178311,NA,"Unknown Conifer",4,NA
"APCO","APCO-009",2011,20110809,"Cycle2",2.81711497950466,NA,"Cornus florida",3,NA
"APCO","APCO-009",2011,20110809,"Cycle2",12.1441616123382,NA,"Unknown Hardwood",3,NA
"HOFU","HOFU-251",2018,20180726,"Cycle3",21.9036439143019,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-061",2011,20110831,"Cycle2",3.631022221247,NA,"Unknown Conifer",4,NA
"FRSP","FRSP-061",2011,20110831,"Cycle2",3.95190997565066,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-061",2011,20110831,"Cycle2",9.39264714698916,NA,"Pinus virginiana",3,NA
"FRSP","FRSP-061",2011,20110831,"Cycle2",23.0902811952266,NA,"Unknown Conifer",3,NA
"FRSP","FRSP-206",2009,20090824,"Cycle1",9.89701996887016,NA,"Quercus rubra",2,NA
"FRSP","FRSP-206",2009,20090824,"Cycle1",68.5389194520094,NA,"Quercus rubra",3,NA
"FRSP","FRSP-206",2009,20090824,"Cycle1",41.6853708107121,NA,"Unknown Hardwood",2,NA
"FRSP","FRSP-206",2009,20090824,"Cycle1",5.37345128503754,NA,"Unknown Hardwood",3,NA
"COLO","COLO-353",2012,20120821,"Cycle1",6.16858730815612,NA,"Unknown species",5,NA
"COLO","COLO-353",2012,20120821,"Cycle1",12.0969160827838,NA,"Acer rubrum",2,NA
"COLO","COLO-353",2012,20120821,"Cycle1",8.88276572374481,NA,"Unknown Conifer",4,NA
"COLO","COLO-353",2012,20120821,"Cycle1",7.01848155950207,NA,"Unknown species",4,NA
"RICH","RICH-203",2009,20090903,"Cycle1",21.6080864966606,NA,"Quercus alba",2,NA
"RICH","RICH-203",2009,20090903,"Cycle1",3.99273455027462,NA,"Quercus alba",3,NA
"FRSP","FRSP-284",2010,20100829,"Cycle1",83.0616051706745,NA,"Quercus",3,NA
"FRSP","FRSP-284",2010,20100829,"Cycle1",3.95400698994285,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-284",2010,20100829,"Cycle1",15.7929064709931,NA,"Unknown Hardwood",5,NA
"RICH","RICH-203",2013,20130815,"Cycle2",17.9443064823009,NA,"Unknown Hardwood",3,NA
"RICH","RICH-203",2013,20130815,"Cycle2",3.98762366273354,NA,"Unknown species",4,NA
"FRSP","FRSP-125",2008,20080903,"Cycle1",12.7358175613845,NA,"Pinus virginiana",3,NA
"FRSP","FRSP-125",2008,20080903,"Cycle1",17.2198723112284,NA,"Pinus virginiana",4,NA
"FRSP","FRSP-125",2008,20080903,"Cycle1",37.7317844611622,NA,"Pinus virginiana",2,NA
"FRSP","FRSP-117",2012,20120905,"Cycle2",26.4314997069639,NA,"Pinus",2,NA
"FRSP","FRSP-117",2012,20120905,"Cycle2",150.021239628325,NA,"Unknown Conifer",3,NA
"FRSP","FRSP-117",2012,20120905,"Cycle2",15.592653692839,NA,"Unknown Conifer",4,NA
"FRSP","FRSP-117",2012,20120905,"Cycle2",24.7537458233793,NA,"Pinus virginiana",3,NA
"FRSP","FRSP-117",2012,20120905,"Cycle2",7.1098976295623,NA,"Unknown Conifer",2,NA
"COLO","COLO-365",2017,20170808,"Cycle2",4.08302037418727,NA,"Unknown Hardwood",3,NA
"RICH","RICH-016",2011,20110908,"Cycle2",9.62977685090505,NA,"Fraxinus pennsylvanica",3,NA
"RICH","RICH-016",2011,20110908,"Cycle2",46.9395761921952,NA,"Pinus taeda",3,NA
"RICH","RICH-016",2011,20110908,"Cycle2",6.58684096605888,NA,"Fraxinus pennsylvanica",2,NA
"GETT","GETT-092",2008,20080813,"Cycle1",5.7676366143031,NA,"Prunus serotina",2,NA
"GETT","GETT-092",2008,20080813,"Cycle1",4.87875392538361,NA,"Quercus",2,NA
"GETT","GETT-092",2008,20080813,"Cycle1",37.3609169324142,NA,"Unknown Hardwood",4,NA
"GETT","GETT-255",2018,20180731,"Cycle3",5.3758173967975,NA,"Quercus",4,NA
"GETT","GETT-255",2018,20180731,"Cycle3",44.346862543171,NA,"Quercus",3,NA
"GETT","GETT-255",2018,20180731,"Cycle3",26.2088440621765,NA,"Unknown Hardwood",4,NA
"GETT","GETT-255",2018,20180731,"Cycle3",20.1162864310082,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-056",2007,20070911,"Cycle1",2.74155677808038,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-056",2007,20070911,"Cycle1",5.37345128503754,NA,"Unknown Hardwood",5,NA
"THST","THST-132",2008,20080910,"Cycle1",28.3040306827013,NA,"Pinus",2,NA
"THST","THST-132",2008,20080910,"Cycle1",24.674950549232,NA,"Acer rubrum",4,NA
"HOFU","HOFU-163",2013,20130724,"Cycle2",13.204157874274,NA,"Unknown Hardwood",3,NA
"HOFU","HOFU-163",2013,20130724,"Cycle2",7.55878955957347,NA,"Quercus",3,NA
"RICH","RICH-020",2007,20070614,"Cycle1",24.6740110027234,NA,"Unknown Hardwood",4,NA
"COLO","COLO-349",2016,20160817,"Cycle2",25.8579579550193,NA,"Unknown Hardwood",4,NA
"COLO","COLO-377",2018,20180814,"Cycle2",50.4986232393888,NA,"Acer",3,NA
"COLO","COLO-377",2018,20180814,"Cycle2",7.1098976295623,NA,"Unknown Hardwood",3,NA
"BOWA","BOWA-181",2017,20170801,"Cycle3",5.89432923184295,NA,"Unknown Conifer",4,NA
"BOWA","BOWA-181",2017,20170801,"Cycle3",13.342224909986,NA,"Unknown Hardwood",4,NA
"BOWA","BOWA-181",2017,20170801,"Cycle3",7.68001186409298,NA,"Unknown species",4,NA
"COLO","COLO-337",2011,20110912,"Cycle1",109.431998592299,NA,"Liriodendron tulipifera",3,NA
"COLO","COLO-337",2011,20110912,"Cycle1",130.550654508852,NA,"Pinus taeda",3,NA
"GETT","GETT-255",2014,20140729,"Cycle2",23.2603567510887,NA,"Unknown Hardwood",3,NA
"GETT","GETT-255",2014,20140729,"Cycle2",67.2380477868507,NA,"Quercus bicolor",1,NA
"GETT","GETT-255",2014,20140729,"Cycle2",4.35398754366836,NA,"Fraxinus",2,NA
"GETT","GETT-255",2014,20140729,"Cycle2",17.0093497638611,NA,"Carya ovata",2,NA
"GETT","GETT-255",2014,20140729,"Cycle2",15.9662159956633,NA,"Carya ovata",1,NA
"COLO","COLO-331",2011,20110914,"Cycle1",16.5043027958693,NA,"Pinus",3,NA
"PETE","PETE-022",2011,20110817,"Cycle2",24.3609608512044,NA,"Unknown species",4,NA
"PETE","PETE-022",2011,20110817,"Cycle2",3.6257088390113,NA,"Ulmus",3,NA
"PETE","PETE-022",2011,20110817,"Cycle2",27.2030971305025,NA,"Liquidambar styraciflua",2,NA
"PETE","PETE-022",2011,20110817,"Cycle2",12.445750561442,NA,"Unknown species",3,NA
"HOFU","HOFU-166",2017,20170719,"Cycle3",20.1964470245464,NA,"Unknown Hardwood",3,NA
"COLO","COLO-344",2016,20160815,"Cycle2",2.74155677808038,NA,"Liquidambar styraciflua",2,NA
"FRSP","FRSP-003",2007,20070516,"Cycle1",8.27758236018749,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-003",2007,20070516,"Cycle1",4.42185679454658,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-003",2007,20070516,"Cycle1",14.5028353560452,NA,"Unknown Hardwood",5,NA
"FRSP","FRSP-150",2008,20080916,"Cycle1",5.80375902805664,NA,"Acer",3,NA
"FRSP","FRSP-150",2008,20080916,"Cycle1",11.1908874841203,NA,"Unknown species",3,NA
"FRSP","FRSP-150",2008,20080916,"Cycle1",27.7061942250123,NA,"Unknown species",4,NA
"THST","THST-130",2008,20080910,"Cycle1",3.96610090224543,NA,"Unknown Hardwood",2,NA
"FRSP","FRSP-283",2014,20140902,"Cycle2",7.02507166348097,NA,"Unknown Conifer",4,NA
"FRSP","FRSP-283",2014,20140902,"Cycle2",8.88702917317305,NA,"Quercus",3,NA
"COLO","COLO-364",2017,20170809,"Cycle2",107.096139536597,NA,"Unknown Conifer",3,NA
"COLO","COLO-364",2017,20170809,"Cycle2",257.784155723534,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-205",2013,20130821,"Cycle2",21.0409786839473,NA,"Quercus alba",1,NA
"APCO","APCO-009",2015,20150804,"Cycle3",8.34158166551603,NA,"Pinus",3,NA
"COLO","COLO-348",2012,20120820,"Cycle1",11.1060095058834,NA,"Unknown species",4,NA
"APCO","APCO-107",2012,20120813,"Cycle2",3.51870713749764,NA,"Pinus virginiana",3,NA
"BOWA","BOWA-260",2010,20100831,"Cycle1",4.30004543685704,NA,"Quercus alba",3,NA
"BOWA","BOWA-260",2010,20100831,"Cycle1",10.8456672415382,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-228",2017,20170821,"Cycle3",5.0080845560179,NA,"Pinus",3,NA
"FRSP","FRSP-228",2017,20170821,"Cycle3",9.60920213110507,NA,"Quercus alba",3,NA
"PETE","PETE-021",2011,20110812,"Cycle2",7.01865260067045,NA,"Unknown Hardwood",3,NA
"PETE","PETE-021",2011,20110812,"Cycle2",12.2760620643601,NA,"Unknown Hardwood",4,NA
"GETT","GETT-090",2012,20120806,"Cycle2",8.31025860841391,NA,"Prunus serotina",2,NA
"GETT","GETT-090",2012,20120806,"Cycle2",14.278388844754,NA,"Unknown Hardwood",2,NA
"GETT","GETT-090",2012,20120806,"Cycle2",4.28880270697805,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-125",2016,20160907,"Cycle3",36.687209315278,NA,"Pinus",4,NA
"VAFO","VAFO-241",2014,20140723,"Cycle2",77.8283241616924,NA,"Unknown Hardwood",4,NA
"RICH","RICH-233",2009,20090916,"Cycle1",98.6773420286078,NA,"Quercus",3,NA
"PETE","PETE-192",2013,20130909,"Cycle2",163.358716058336,NA,"Pinus",3,NA
"PETE","PETE-192",2013,20130909,"Cycle2",53.1232174375745,NA,"Pinus",4,NA
"FRSP","FRSP-210",2009,20090825,"Cycle1",11.5284151589102,NA,"Quercus",4,NA
"FRSP","FRSP-210",2009,20090825,"Cycle1",3.02334452847243,NA,"Unknown species",2,NA
"FRSP","FRSP-210",2009,20090825,"Cycle1",9.38989921389656,NA,"Unknown species",3,NA
"FRSP","FRSP-210",2009,20090825,"Cycle1",28.1548579319214,NA,"Unknown species",4,NA
"HOFU","HOFU-165",2013,20130724,"Cycle2",11.559334208857,NA,"Unknown Hardwood",3,NA
"SAHI","SAHI-229",2009,20090923,"Cycle1",3.32246420682698,NA,"Unknown species",2,NA
"RICH","RICH-309",2010,20100916,"Cycle1",8.89566124524784,NA,"Acer rubrum",2,NA
"RICH","RICH-309",2010,20100916,"Cycle1",15.8225893057575,NA,"Pinus taeda",4,NA
"RICH","RICH-309",2010,20100916,"Cycle1",18.1993392444925,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-206",2013,20130819,"Cycle2",11.65168729291,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-206",2013,20130819,"Cycle2",81.0359772567748,NA,"Unknown Hardwood",3,NA
"RICH","RICH-072",2015,20150824,"Cycle3",4.6414006191785,NA,"Ailanthus altissima",2,NA
"RICH","RICH-072",2015,20150824,"Cycle3",19.4125733007412,NA,"Liriodendron tulipifera",3,NA
"FRSP","FRSP-045",2007,20070809,"Cycle1",11.6242007390608,NA,"Unknown Hardwood",4,NA
"COLO","COLO-335",2015,20150806,"Cycle2",25.7474500999966,NA,"Pinus",4,NA
"COLO","COLO-335",2015,20150806,"Cycle2",13.9008058240178,NA,"Unknown Hardwood",3,NA
"VAFO","VAFO-159",2009,20090729,"Cycle1",7.0293457598984,NA,"Unknown Hardwood",2,NA
"VAFO","VAFO-159",2009,20090729,"Cycle1",12.1091464067,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-225",2017,20170905,"Cycle3",13.2331708686817,NA,"Pinus virginiana",4,NA
"FRSP","FRSP-225",2017,20170905,"Cycle3",14.554536491929,NA,"Pinus virginiana",3,NA
"VAFO","VAFO-036",2015,20150722,"Cycle3",5.79420031594473,NA,"Acer rubrum",2,NA
"VAFO","VAFO-036",2015,20150722,"Cycle3",35.5368109437763,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-114",2016,20160818,"Cycle3",5.39236306277857,NA,"Quercus alba",3,NA
"VAFO","VAFO-156",2017,20170720,"Cycle3",2.85764575729107,NA,"Fraxinus",2,NA
"VAFO","VAFO-156",2017,20170720,"Cycle3",26.3464007652065,NA,"Fraxinus",3,NA
"HOFU","HOFU-083",2012,20120801,"Cycle2",7.11748716571588,NA,"Juglans nigra",2,NA
"HOFU","HOFU-083",2012,20120801,"Cycle2",4.67214448872678,NA,"Liriodendron tulipifera",3,NA
"HOFU","HOFU-083",2012,20120801,"Cycle2",16.3476222328637,NA,"Juglans nigra",1,NA
"FRSP","FRSP-319",2010,20100922,"Cycle1",20.2295149669913,NA,"Pinus",4,NA
"PETE","PETE-140",2008,20080911,"Cycle1",4.3057247257734,NA,"Quercus",3,NA
"PETE","PETE-140",2008,20080911,"Cycle1",3.03604040308455,NA,"Pinus taeda",3,NA
"PETE","PETE-103",2016,20160913,"Cycle3",8.27986314983421,NA,"Pinus",2,NA
"PETE","PETE-103",2016,20160913,"Cycle3",12.9585069801249,NA,"Pinus",3,NA
"RICH","RICH-015",2011,20110915,"Cycle2",6.35458741824232,NA,"Pinus",3,NA
"SAHI","SAHI-231",2013,20130916,"Cycle2",264.851917343089,NA,"Liriodendron tulipifera",2,NA
"SAHI","SAHI-231",2013,20130916,"Cycle2",63.9724399225667,NA,"Liriodendron tulipifera",3,NA
"FRSP","FRSP-014",2015,20150825,"Cycle3",9.89775864193322,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-014",2015,20150825,"Cycle3",3.31930573284507,NA,"Unknown Hardwood",5,NA
"FRSP","FRSP-120",2016,20160830,"Cycle3",3.3173291746084,NA,"Acer rubrum",3,NA
"FRSP","FRSP-120",2016,20160830,"Cycle3",22.2686001824436,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-291",2010,20100907,"Cycle1",7.94546451231859,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-291",2010,20100907,"Cycle1",4.65388506232462,NA,"Unknown Hardwood",4,NA
"FRSP","FRSP-291",2010,20100907,"Cycle1",24.6994373478166,NA,"Pinus",2,NA
"FRSP","FRSP-291",2010,20100907,"Cycle1",43.9902760170027,NA,"Pinus",3,NA
"FRSP","FRSP-291",2010,20100907,"Cycle1",6.61595198948811,NA,"Pinus",4,NA
"GETT","GETT-030",2007,20070710,"Cycle1",8.91005952876123,NA,"Pinus",3,NA
"GETT","GETT-030",2007,20070710,"Cycle1",10.9730810042667,NA,"Unknown Hardwood",4,NA
"GETT","GETT-030",2007,20070710,"Cycle1",3.31728370147726,NA,"Unknown Hardwood",3,NA
"FRSP","FRSP-283",2010,20100829,"Cycle1",20.7411097812239,NA,"Quercus",2,NA
"FRSP","FRSP-283",2010,20100829,"Cycle1",4.28535326058345,NA,"Quercus",3,NA
"FRSP","FRSP-283",2010,20100829,"Cycle1",6.58949045704388,NA,"Unknown species",4,NA
"FRSP","FRSP-211",2009,20090826,"Cycle1",10.9664542765028,NA,"Quercus",2,NA
"GETT","GETT-256",2014,20140730,"Cycle2",43.4385366610564,NA,"Carya ovata",2,NA
"GETT","GETT-256",2014,20140730,"Cycle2",14.0033086028064,NA,"Unknown Hardwood",2,NA
"PETE","PETE-313",2010,20100914,"Cycle1",12.6733287682028,NA,"Pinus taeda",4,NA
"PETE","PETE-313",2010,20100914,"Cycle1",32.4612682781008,NA,"Pinus taeda",5,NA
"PETE","PETE-313",2010,20100914,"Cycle1",29.5511660724028,NA,"Unknown Hardwood",5,NA
"APCO","APCO-101",2008,20080818,"Cycle1",5.44658717144661,NA,"Pinus virginiana",2,NA
"APCO","APCO-101",2008,20080818,"Cycle1",32.4966703114968,NA,"Pinus virginiana",3,NA
"APCO","APCO-101",2008,20080818,"Cycle1",12.2548211357549,NA,"Fraxinus americana",4,NA
