"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Quadrat_Number","TSN","Latin_Name","Exotic","Percent_Cover","TaxonCode"
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C2",19223,"Carya",0,7.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C2",28728,"Acer rubrum",0,3.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C5",19223,"Carya",0,1.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C5",28728,"Acer rubrum",0,0.1,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C5",39357,"Cyperaceae",0,0.1,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C8",-9999999947,"Quercus (Red group)",0,0.1,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C8",19223,"Carya",0,3.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C8",19462,"Fagus grandifolia",0,3.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C8",28728,"Acer rubrum",0,3.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"CC",-9999999948,"Quercus (White group)",0,1.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"CC",-9999999947,"Quercus (Red group)",0,7.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"CC",19223,"Carya",0,3.5,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"CC",27821,"Nyssa sylvatica",0,0.1,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"CC",28728,"Acer rubrum",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A2",40351,"Poaceae",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A2",43340,"Smilax",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A5",28821,"Toxicodendron radicans",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A5",43340,"Smilax",0,1.5,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A8",43340,"Smilax",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"AA",24848,"Rubus",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"AA",43340,"Smilax",0,3.5,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"B8",43340,"Smilax",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"B8",503829,"Microstegium vimineum",1,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"BB",43340,"Smilax",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"C2",43340,"Smilax",0,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"C2",503829,"Microstegium vimineum",1,0.1,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"C5",43340,"Smilax",0,1.5,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"C8",28602,"Parthenocissus quinquefolia",0,1.5,NA
"APCO-007","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"CC",43340,"Smilax",0,1.5,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A2",43006,"Polygonatum biflorum",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A2",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A5",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A5",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A8",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"AA",24848,"Rubus",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"AA",40351,"Poaceae",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"AA",43006,"Polygonatum biflorum",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"AA",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"AA",43346,"Smilax rotundifolia",0,3.5,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B2",43346,"Smilax rotundifolia",0,3.5,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B5",43110,"Uvularia perfoliata",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B5",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B8",28821,"Toxicodendron radicans",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B8",35283,"Lonicera japonica",1,1.5,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B8",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"BB",28606,"Vitis",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"BB",35283,"Lonicera japonica",1,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"BB",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C2",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C2",35283,"Lonicera japonica",1,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C2",43006,"Polygonatum biflorum",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C5",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C8",23571,"Vaccinium",0,3.5,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C8",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"CC",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"A2",43006,"Polygonatum biflorum",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"A2",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"A5",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"A8",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"A8",43342,"Smilax glauca",0,1.5,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"A8",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"AA",-9999999945,"Lonicera - Exotic",1,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"AA",25163,"Duchesnea indica",1,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"AA",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"AA",39357,"Cyperaceae",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"AA",43006,"Polygonatum biflorum",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"AA",43346,"Smilax rotundifolia",0,1.5,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B2",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B2",43346,"Smilax rotundifolia",0,3.5,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B2",43397,"Orchid",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B5",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B5",28606,"Vitis",0,1.5,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B5",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B8",43006,"Polygonatum biflorum",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"B8",43110,"Uvularia perfoliata",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"BB",39357,"Cyperaceae",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"BB",40351,"Poaceae",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"BB",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"C2",43006,"Polygonatum biflorum",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"C5",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"C8",23571,"Vaccinium",0,1.5,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"C8",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"CC",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,3,1,"MIDN","2015",20150804,"CC",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A2",19462,"Fagus grandifolia",0,3.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A2",43112,"Uvularia sessilifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A2",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A5",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A5",28728,"Acer rubrum",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A5",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",-9999999948,"Quercus (White group)",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",19223,"Carya",0,7.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",28728,"Acer rubrum",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",32931,"Fraxinus americana",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",43342,"Smilax glauca",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"A8",564826,"Ferns (all families)",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"AA",18037,"Pinus taeda",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"AA",24848,"Rubus",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"AA",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"AA",32931,"Fraxinus americana",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"AA",43112,"Uvularia sessilifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"AA",43346,"Smilax rotundifolia",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B2",18086,"Liriodendron tulipifera",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B2",25782,"Cercis canadensis",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B2",28728,"Acer rubrum",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B2",43342,"Smilax glauca",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B2",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B5",18086,"Liriodendron tulipifera",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B5",23677,"Kalmia latifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B5",25782,"Cercis canadensis",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B5",28606,"Vitis",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B5",28728,"Acer rubrum",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B5",32931,"Fraxinus americana",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B5",43110,"Uvularia perfoliata",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",18037,"Pinus taeda",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",19223,"Carya",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",25782,"Cercis canadensis",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",28728,"Acer rubrum",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",32931,"Fraxinus americana",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",35337,"Symphoricarpos orbiculatus",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",43110,"Uvularia perfoliata",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",43112,"Uvularia sessilifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"B8",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",18086,"Liriodendron tulipifera",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",19462,"Fagus grandifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",25782,"Cercis canadensis",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",28728,"Acer rubrum",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",32931,"Fraxinus americana",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",39357,"Cyperaceae",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",43112,"Uvularia sessilifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"BB",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C2",19462,"Fagus grandifolia",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C2",25782,"Cercis canadensis",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C2",43112,"Uvularia sessilifolia",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C5",19462,"Fagus grandifolia",0,3.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C5",43342,"Smilax glauca",0,1.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C8",18037,"Pinus taeda",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C8",19070,"Morus rubra",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C8",19462,"Fagus grandifolia",0,17.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"C8",23579,"Vaccinium angustifolium",0,3.5,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"CC",19223,"Carya",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"CC",32931,"Fraxinus americana",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"CC",35253,"Viburnum prunifolium",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"CC",43342,"Smilax glauca",0,0.1,NA
"APCO-007","APCO","APCO",NA,NA,1,"MIDN","2019",20190729,"CC",43346,"Smilax rotundifolia",0,0.1,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A2",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A5",24848,"Rubus",0,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A5",28602,"Parthenocissus quinquefolia",0,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A8",35283,"Lonicera japonica",1,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A8",40351,"Poaceae",0,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"A8",43340,"Smilax",0,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"B8",17675,"Polystichum acrostichoides",0,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"B8",40351,"Poaceae",0,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"C5",28602,"Parthenocissus quinquefolia",0,1.5,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"C5",43340,"Smilax",0,0.1,NA
"APCO-009","APCO","APCO",NA,1,1,"MIDN","2007",20070523,"CC",43340,"Smilax",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A2",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A2",43342,"Smilax glauca",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A5",24848,"Rubus",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A5",28606,"Vitis",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A8",35283,"Lonicera japonica",1,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A8",40351,"Poaceae",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"A8",43342,"Smilax glauca",0,1.5,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"AA",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B2",503655,"Maianthemum racemosum",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B5",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B5",35283,"Lonicera japonica",1,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B5",503655,"Maianthemum racemosum",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B8",17675,"Polystichum acrostichoides",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B8",40351,"Poaceae",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"B8",43110,"Uvularia perfoliata",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"BB",28606,"Vitis",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"BB",43342,"Smilax glauca",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"BB",503655,"Maianthemum racemosum",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C5",23615,"Vaccinium stamineum",0,3.5,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C5",28602,"Parthenocissus quinquefolia",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C5",28606,"Vitis",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C5",43342,"Smilax glauca",0,0.1,NA
"APCO-009","APCO","APCO",NA,2,1,"MIDN","2011",20110809,"C8",23615,"Vaccinium stamineum",0,0.1,NA
