Unit_Code,Plot_Name,Sample_Year,Date,Cycle,CWD_Vol,Tag,Latin_Name,Decay_Class,Density
ALPO,ALPO-015,2009,20090720,1,6.488426393,NA,Unknown Tree,3,NA
ALPO,ALPO-015,2009,20090720,1,14.03770657,NA,Unknown Tree,2,NA
ALPO,ALPO-015,2013,20130722,2,1.11038601,NA,Unknown Tree,5,NA
ALPO,ALPO-015,2013,20130722,2,1.659968234,NA,Acer rubrum,1,NA
ALPO,ALPO-015,2013,20130722,2,2.686859975,NA,Acer rubrum,2,NA
ALPO,ALPO-015,2013,20130722,2,8.276569894,NA,Unknown Tree,3,NA
ALPO,ALPO-015,2013,20130722,2,14.36407077,NA,Acer rubrum,3,NA
ALPO,ALPO-015,2017,20170725,3,0.878394107,NA,Crataegus sp.,1,NA
ALPO,ALPO-015,2017,20170725,3,2.316615477,NA,Unknown Tree,4,NA
ALPO,ALPO-015,2017,20170725,3,3.030599354,NA,Unknown Tree,2,NA
ALPO,ALPO-015,2017,20170725,3,4.348842398,NA,Unknown Tree,3,NA
ALPO,ALPO-015,2017,20170725,3,6.17004456,NA,Unknown Tree,5,NA
ALPO,ALPO-015,2017,20170725,3,10.75549666,NA,Acer rubrum,3,NA
ALPO,ALPO-020,2007,20070911,1,1.66691443,NA,Prunus serotina,3,NA
ALPO,ALPO-020,2007,20070911,1,2.111195342,NA,Fraxinus americana,2,NA
ALPO,ALPO-020,2007,20070911,1,4.363207361,NA,Acer rubrum,2,NA
ALPO,ALPO-020,2007,20070911,1,6.799804521,NA,Acer rubrum,1,NA
ALPO,ALPO-020,2007,20070911,1,10.30955076,NA,Acer rubrum,3,NA
ALPO,ALPO-020,2007,20070911,1,17.46910766,NA,Unknown Tree,3,NA
ALPO,ALPO-020,2011,20110705,2,1.23867294,NA,Unknown Tree,4,NA
ALPO,ALPO-020,2011,20110705,2,5.188229061,NA,Unknown Tree,2,NA
ALPO,ALPO-020,2011,20110705,2,15.28036716,NA,Unknown Tree,3,NA
ALPO,ALPO-020,2011,20110705,2,16.08915664,NA,Acer rubrum,2,NA
ALPO,ALPO-020,2015,20150707,3,0.99281087,NA,Unknown Tree,4,NA
ALPO,ALPO-020,2015,20150707,3,11.65994654,NA,Unknown Tree,2,NA
ALPO,ALPO-020,2015,20150707,3,43.71850322,NA,Unknown Tree,3,NA
ALPO,ALPO-020,2019,20190715,4,1.821896144,NA,Unknown Tree,5,NA
ALPO,ALPO-020,2019,20190715,4,4.69242724,NA,Acer rubrum,2,NA
ALPO,ALPO-020,2019,20190715,4,4.75989061,NA,Unknown Tree,2,NA
ALPO,ALPO-020,2019,20190715,4,11.50219821,NA,Unknown Tree,3,NA
ALPO,ALPO-020,2019,20190715,4,36.81172196,NA,Unknown Tree,4,NA
ALPO,ALPO-021,2010,20100706,1,2.808694489,NA,Prunus serotina,3,NA
ALPO,ALPO-021,2010,20100706,1,5.335325202,NA,Fagus grandifolia,3,NA
ALPO,ALPO-021,2010,20100706,1,5.693050177,NA,Unknown Tree,3,NA
ALPO,ALPO-021,2010,20100706,1,5.846397952,NA,Fagus grandifolia,2,NA
ALPO,ALPO-021,2010,20100706,1,9.707292601,NA,Unknown Tree,5,NA
ALPO,ALPO-021,2014,20140708,2,6.612903618,NA,Unknown Tree,4,NA
ALPO,ALPO-021,2014,20140708,2,17.59034764,NA,Unknown Tree,3,NA
ALPO,ALPO-021,2018,20180709,3,2.663778033,NA,Prunus sp.,2,NA
ALPO,ALPO-021,2018,20180709,3,2.688874164,NA,Unknown Tree,4,NA
ALPO,ALPO-021,2018,20180709,3,6.254966041,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-021,2018,20180709,3,11.57484148,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-021,2018,20180709,3,12.63434025,NA,Acer rubrum,2,NA
ALPO,ALPO-021,2018,20180709,3,21.54104587,NA,Unknown Tree,3,NA
ALPO,ALPO-022,2007,20070517,1,0.771101396,NA,Unknown Tree,2,NA
ALPO,ALPO-022,2007,20070517,1,1.658724781,NA,Tsuga canadensis,4,NA
ALPO,ALPO-022,2007,20070517,1,1.659388072,NA,Tsuga canadensis,3,NA
ALPO,ALPO-022,2007,20070517,1,2.100971454,NA,Unknown Tree,4,NA
ALPO,ALPO-022,2007,20070517,1,2.2498743,NA,Unknown Tree,3,NA
ALPO,ALPO-022,2007,20070517,1,2.318468029,NA,Unknown Tree,5,NA
ALPO,ALPO-022,2007,20070517,1,11.49115985,NA,Fagus grandifolia,1,NA
ALPO,ALPO-022,2011,20110706,2,1.512491717,NA,Fagus grandifolia,1,NA
ALPO,ALPO-022,2011,20110706,2,1.814304123,NA,Tsuga canadensis,2,NA
ALPO,ALPO-022,2011,20110706,2,1.814304123,NA,Unknown Tree,4,NA
ALPO,ALPO-022,2011,20110706,2,1.868174993,NA,Unknown Tree,2,NA
ALPO,ALPO-022,2011,20110706,2,1.881431891,NA,Unknown Tree,3,NA
ALPO,ALPO-022,2011,20110706,2,3.962341775,NA,Acer rubrum,3,NA
ALPO,ALPO-022,2011,20110706,2,4.695240728,NA,Fagus grandifolia,3,NA
ALPO,ALPO-022,2011,20110706,2,5.110232786,NA,Fagus grandifolia,2,NA
ALPO,ALPO-022,2011,20110706,2,33.06259167,NA,Acer rubrum,2,NA
ALPO,ALPO-022,2015,20150710,3,0.990436904,NA,Fagus grandifolia,1,NA
ALPO,ALPO-022,2015,20150710,3,1.975499386,NA,Tsuga canadensis,2,NA
ALPO,ALPO-022,2015,20150710,3,2.142804845,NA,Unknown Tree,4,NA
ALPO,ALPO-022,2015,20150710,3,3.656045738,NA,Fagus grandifolia,3,NA
ALPO,ALPO-022,2015,20150710,3,9.011604718,NA,Unknown Tree,3,NA
ALPO,ALPO-022,2015,20150710,3,35.08808132,NA,Acer rubrum,3,NA
ALPO,ALPO-022,2019,20190717,4,1.11038601,NA,Unknown Tree,2,NA
ALPO,ALPO-022,2019,20190717,4,6.341490216,NA,Unknown Tree,5,NA
ALPO,ALPO-022,2019,20190717,4,28.54851429,NA,Unknown Tree,3,NA
ALPO,ALPO-022,2019,20190717,4,43.29921106,NA,Unknown Tree,4,NA
ALPO,ALPO-025,2009,20090721,1,6.650949549,NA,Unknown Tree,4,NA
ALPO,ALPO-025,2009,20090721,1,13.67151742,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-025,2009,20090721,1,16.98558839,NA,Unknown Tree,3,NA
ALPO,ALPO-025,2013,20130724,2,10.750001,NA,Unknown Tree,3,NA
ALPO,ALPO-025,2013,20130724,2,12.79137682,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-025,2013,20130724,2,24.75968465,NA,Prunus serotina,3,NA
ALPO,ALPO-025,2017,20170725,3,6.045434945,NA,Unknown Tree,4,NA
ALPO,ALPO-025,2017,20170725,3,29.4331383,NA,Unknown Tree,3,NA
ALPO,ALPO-025,2017,20170725,3,56.42982943,NA,Unknown Tree,2,NA
ALPO,ALPO-030,2011,20110706,2,1.658641851,NA,Unknown Tree,2,NA
ALPO,ALPO-030,2011,20110706,2,5.485580402,NA,Unknown Tree,4,NA
ALPO,ALPO-030,2011,20110706,2,27.58992225,NA,Unknown Tree,3,NA
ALPO,ALPO-030,2015,20150710,3,2.31765772,NA,Unknown Tree,5,NA
ALPO,ALPO-030,2015,20150710,3,3.294776729,NA,Unknown Tree,4,NA
ALPO,ALPO-030,2015,20150710,3,21.80990045,NA,Unknown Tree,3,NA
ALPO,ALPO-030,2019,20190717,4,0.771101396,NA,Unknown Tree,3,NA
ALPO,ALPO-030,2019,20190717,4,6.634567403,NA,Unknown Tree,5,NA
ALPO,ALPO-030,2019,20190717,4,8.946072431,NA,Unknown Tree,2,NA
ALPO,ALPO-030,2019,20190717,4,36.71537109,NA,Unknown Tree,4,NA
ALPO,ALPO-031,2014,20140711,2,3.553826491,NA,Robinia pseudoacacia,1,NA
ALPO,ALPO-031,2018,20180709,3,1.679738302,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-036,2007,20070517,1,5.27079836,NA,Unknown Tree,2,NA
ALPO,ALPO-036,2007,20070517,1,19.04889374,NA,Unknown Tree,4,NA
ALPO,ALPO-036,2007,20070517,1,58.60497051,NA,Unknown Tree,3,NA
ALPO,ALPO-036,2011,20110708,2,65.5135581,NA,Unknown Tree,3,NA
ALPO,ALPO-036,2015,20150710,3,3.77941118,NA,Unknown Tree,4,NA
ALPO,ALPO-036,2015,20150710,3,51.23637226,NA,Unknown Tree,3,NA
ALPO,ALPO-036,2019,20190717,4,3.77941118,NA,Fagus grandifolia,3,NA
ALPO,ALPO-036,2019,20190717,4,5.765302895,NA,Unknown Tree,3,NA
ALPO,ALPO-036,2019,20190717,4,34.7825653,NA,Unknown Tree,4,NA
ALPO,ALPO-040,2009,20090721,1,1.111751198,NA,Unknown Tree,3,NA
ALPO,ALPO-040,2009,20090721,1,15.68106835,NA,Unknown Tree,4,NA
ALPO,ALPO-040,2013,20130725,2,8.944591586,NA,Unknown Tree,4,NA
ALPO,ALPO-040,2017,20170727,3,2.418617565,NA,Unknown Tree,4,NA
ALPO,ALPO-041,2008,20080721,1,2.720898407,NA,Robinia pseudoacacia,4,NA
ALPO,ALPO-041,2008,20080721,1,3.51565062,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-041,2008,20080721,1,12.77358755,NA,Unknown Tree,4,NA
ALPO,ALPO-041,2012,20120716,2,3.294776729,NA,Fagus grandifolia,2,NA
ALPO,ALPO-041,2012,20120716,2,3.964372817,NA,Unknown Tree,4,NA
ALPO,ALPO-041,2012,20120716,2,5.570206561,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-041,2012,20120716,2,16.17217672,NA,Unknown Tree,3,NA
ALPO,ALPO-041,2016,20160719,3,0.880101046,NA,Acer pensylvanicum,1,NA
ALPO,ALPO-041,2016,20160719,3,7.266020209,NA,Unknown Tree,4,NA
ALPO,ALPO-041,2016,20160719,3,25.17853962,NA,Unknown Tree,2,NA
ALPO,ALPO-047,2009,20090721,1,1.110552539,NA,Unknown Tree,2,NA
ALPO,ALPO-047,2009,20090721,1,2.224217301,NA,Prunus pensylvanica,2,NA
ALPO,ALPO-047,2009,20090721,1,5.681643067,NA,Prunus pensylvanica,3,NA
ALPO,ALPO-047,2013,20130725,2,1.722433878,NA,Prunus pensylvanica,3,NA
ALPO,ALPO-047,2013,20130725,2,2.201542602,NA,Prunus pensylvanica,4,NA
ALPO,ALPO-047,2013,20130725,2,13.29694259,NA,Betula lenta,3,NA
ALPO,ALPO-047,2017,20170727,3,2.527698162,NA,Betula sp.,4,NA
ALPO,ALPO-047,2017,20170727,3,4.948473662,NA,Betula sp.,2,NA
ALPO,ALPO-047,2017,20170727,3,9.627747142,NA,Betula sp.,3,NA
ALPO,ALPO-052,2008,20080723,1,1.848756012,NA,Unknown Tree,3,NA
ALPO,ALPO-052,2008,20080723,1,1.988082312,NA,Fagus grandifolia,2,NA
ALPO,ALPO-052,2008,20080723,1,5.631711541,NA,Unknown Tree,5,NA
ALPO,ALPO-052,2008,20080723,1,11.78455272,NA,Carya sp.,3,NA
ALPO,ALPO-052,2008,20080723,1,11.99611934,NA,Unknown Tree,4,NA
ALPO,ALPO-052,2012,20120719,2,2.333235491,NA,Fagus grandifolia,3,NA
ALPO,ALPO-052,2012,20120719,2,3.68003796,NA,Quercus rubra,3,NA
ALPO,ALPO-052,2012,20120719,2,10.76485093,NA,Unknown Tree,4,NA
ALPO,ALPO-052,2012,20120719,2,19.90109599,NA,Unknown Tree,3,NA
ALPO,ALPO-052,2016,20160719,3,1.010000922,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-052,2016,20160719,3,1.1182963,NA,Acer saccharum,2,NA
ALPO,ALPO-052,2016,20160719,3,2.902738236,NA,Unknown Tree,4,NA
ALPO,ALPO-052,2016,20160719,3,7.602319368,NA,Unknown Tree,3,NA
ALPO,ALPO-052,2016,20160719,3,7.95923231,NA,Prunus serotina,2,NA
ALPO,ALPO-053,2010,20100708,1,0.992168482,NA,Acer saccharum,4,NA
ALPO,ALPO-053,2010,20100708,1,1.112327295,NA,Robinia pseudoacacia,4,NA
ALPO,ALPO-053,2010,20100708,1,4.972546657,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-053,2010,20100708,1,11.37700678,NA,Unknown Tree,4,NA
ALPO,ALPO-053,2014,20140711,2,2.267486416,NA,Unknown Tree,3,NA
ALPO,ALPO-053,2014,20140711,2,2.362493505,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-053,2014,20140711,2,5.575794793,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-053,2018,20180711,3,7.586580812,NA,Unknown Tree,3,NA
ALPO,ALPO-053,2018,20180711,3,9.835323719,NA,Unknown Tree,2,NA
ALPO,ALPO-059,2010,20100708,1,0.776594653,NA,Unknown Tree,1,NA
ALPO,ALPO-059,2010,20100708,1,10.36702988,NA,Unknown Tree,4,NA
ALPO,ALPO-059,2010,20100708,1,12.47190313,NA,Unknown Tree,2,NA
ALPO,ALPO-059,2014,20140709,2,4.195420703,NA,Unknown Tree,2,NA
ALPO,ALPO-059,2014,20140709,2,7.707059669,NA,Unknown Tree,4,NA
ALPO,ALPO-059,2014,20140709,2,10.21315705,NA,Unknown Tree,3,NA
ALPO,ALPO-059,2014,20140709,2,58.85242931,NA,Salix sp.,2,NA
ALPO,ALPO-059,2018,20180711,3,0.771217041,NA,Acer sp.,1,NA
ALPO,ALPO-059,2018,20180711,3,2.893178037,NA,Unknown Tree,2,NA
ALPO,ALPO-059,2018,20180711,3,3.633289171,NA,Crataegus sp.,1,NA
ALPO,ALPO-059,2018,20180711,3,7.525949625,NA,Fraxinus sp.,2,NA
ALPO,ALPO-059,2018,20180711,3,8.202321685,NA,Unknown Tree,3,NA
ALPO,ALPO-059,2018,20180711,3,10.53495863,NA,Unknown Tree,4,NA
ALPO,ALPO-059,2018,20180711,3,41.47433865,NA,Salix sp.,2,NA
ALPO,ALPO-061,2010,20100709,1,1.5115854,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-061,2010,20100709,1,4.198218712,NA,Unknown Tree,2,NA
ALPO,ALPO-061,2010,20100709,1,22.4537555,NA,Unknown Tree,3,NA
ALPO,ALPO-061,2014,20140709,2,2.882637918,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-061,2014,20140709,2,4.442210156,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-061,2014,20140709,2,25.15441847,NA,Unknown Tree,3,NA
ALPO,ALPO-061,2018,20180711,3,24.93608028,NA,Unknown Tree,2,NA
ALPO,ALPO-061,2018,20180711,3,31.2192366,NA,Unknown Tree,3,NA
ALPO,ALPO-062,2008,20080721,1,1.11038601,NA,Amelanchier arborea,3,NA
ALPO,ALPO-062,2008,20080721,1,3.132385226,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-062,2008,20080721,1,4.147536155,NA,Acer rubrum,3,NA
ALPO,ALPO-062,2012,20120719,2,1.511358736,NA,Prunus sp.,3,NA
ALPO,ALPO-062,2012,20120719,2,1.658724781,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-062,2012,20120719,2,2.100822914,NA,Robinia pseudoacacia,3,NA
ALPO,ALPO-062,2012,20120719,2,5.457095582,NA,Unknown Tree,5,NA
ALPO,ALPO-062,2016,20160719,3,1.237189351,NA,Robinia pseudoacacia,2,NA
ALPO,ALPO-062,2016,20160719,3,1.370846926,NA,Prunus sp.,2,NA
ALPO,ALPO-062,2016,20160719,3,2.877307707,NA,Unknown Tree,2,NA
ALPO,ALPO-062,2016,20160719,3,5.934724575,NA,Unknown Tree,3,NA
ALPO,ALPO-065,2013,20130724,2,0.776594653,NA,Fraxinus americana,2,NA
ALPO,ALPO-065,2013,20130724,2,1.001467267,NA,Unknown Tree,3,NA
ALPO,ALPO-065,2013,20130724,2,1.825860317,NA,Acer rubrum,3,NA
ALPO,ALPO-065,2017,20170727,3,0.883592138,NA,Fraxinus sp.,2,NA
ALPO,ALPO-069,2008,20080723,1,1.909014035,NA,Unknown Tree,1,NA
ALPO,ALPO-069,2008,20080723,1,15.19165196,NA,Unknown Tree,2,NA
ALPO,ALPO-069,2008,20080723,1,25.6068257,NA,Acer rubrum,2,NA
ALPO,ALPO-069,2012,20120718,2,3.292130809,NA,Unknown Tree,3,NA
ALPO,ALPO-069,2012,20120718,2,10.44470738,NA,Prunus serotina,3,NA
ALPO,ALPO-069,2012,20120718,2,14.90924084,NA,Quercus sp.,3,NA
ALPO,ALPO-069,2012,20120718,2,21.6153626,NA,Acer sp.,3,NA
ALPO,ALPO-069,2016,20160721,3,45.97673878,NA,Unknown Tree,3,NA
ALPO,ALPO-072,2008,20080723,1,1.694314011,NA,Unknown Tree,4,NA
ALPO,ALPO-072,2008,20080723,1,3.428982886,NA,Unknown Tree,5,NA
ALPO,ALPO-072,2012,20120718,2,0.778582592,NA,Unknown Tree,2,NA
ALPO,ALPO-072,2012,20120718,2,0.878394107,NA,Acer rubrum,3,NA
ALPO,ALPO-072,2012,20120718,2,3.123480314,NA,Sassafras albidum,2,NA
ALPO,ALPO-072,2012,20120718,2,4.124770256,NA,Unknown Tree,4,NA
ALPO,ALPO-072,2012,20120718,2,7.085994767,NA,Unknown Tree,3,NA
ALPO,ALPO-072,2016,20160721,3,1.111717542,NA,Betula lenta,3,NA
ALPO,ALPO-072,2016,20160721,3,2.11865162,NA,Unknown Tree,2,NA
ALPO,ALPO-072,2016,20160721,3,17.97001385,NA,Unknown Tree,3,NA
ALPO,ALPO-077,2011,20110706,2,1.827590687,NA,Acer rubrum,3,NA
ALPO,ALPO-077,2011,20110706,2,2.236147896,NA,Unknown Tree,3,NA
ALPO,ALPO-077,2015,20150708,3,3.25850671,NA,Unknown Tree,3,NA
ALPO,ALPO-077,2015,20150708,3,7.903441125,NA,Unknown Tree,4,NA
ALPO,ALPO-077,2015,20150708,3,28.94732272,NA,Populus grandidentata,2,NA
ALPO,ALPO-077,2019,20190718,4,2.005791139,NA,Unknown Tree,4,NA
ALPO,ALPO-077,2019,20190718,4,19.03156603,NA,Unknown Tree,3,NA
BLUE,BLUE-001,2007,20070819,1,2.955478387,NA,Unknown Tree,3,NA
BLUE,BLUE-001,2007,20070819,1,4.070505137,NA,Unknown Tree,2,NA
BLUE,BLUE-001,2011,20110811,2,0.918485515,NA,Pinus strobus,3,NA
BLUE,BLUE-001,2011,20110811,2,1.112327295,NA,Quercus alba,2,NA
BLUE,BLUE-001,2011,20110811,2,3.409110331,NA,Quercus sp.,2,NA
BLUE,BLUE-001,2015,20150811,3,3.241045196,NA,Unknown Tree,2,NA
BLUE,BLUE-001,2015,20150811,3,3.752730957,NA,Unknown Tree,3,NA
BLUE,BLUE-001,2019,20190806,4,1.112327295,NA,Fraxinus sp.,2,NA
BLUE,BLUE-001,2019,20190806,4,1.112327295,NA,Unknown Tree,3,NA
BLUE,BLUE-001,2019,20190806,4,2.425375814,NA,Quercus prinus,2,NA
BLUE,BLUE-001,2019,20190806,4,2.425375814,NA,Unknown Tree,2,NA
BLUE,BLUE-003,2008,20080804,1,12.64259285,NA,Unknown Tree,2,NA
BLUE,BLUE-003,2012,20120809,2,4.557790523,NA,Robinia pseudoacacia,2,NA
BLUE,BLUE-003,2012,20120809,2,6.926834432,NA,Quercus muehlenbergii,2,NA
BLUE,BLUE-003,2012,20120809,2,9.134439321,NA,Quercus sp.,3,NA
BLUE,BLUE-003,2016,20160801,3,4.400536175,NA,Robinia pseudoacacia,3,NA
BLUE,BLUE-003,2016,20160801,3,6.48976338,NA,Quercus muehlenbergii,3,NA
BLUE,BLUE-003,2016,20160801,3,11.71894459,NA,Unknown Tree,3,NA
BLUE,BLUE-003,2016,20160801,3,14.47261407,NA,Quercus rubra,1,NA
BLUE,BLUE-004,2007,20070814,1,2.316731305,NA,Unknown Tree,3,NA
BLUE,BLUE-004,2011,20110720,2,5.182101023,NA,Unknown Tree,3,NA
BLUE,BLUE-004,2015,20150720,3,1.820181672,NA,Unknown Tree,2,NA
BLUE,BLUE-004,2019,20190807,4,3.034783053,NA,Unknown Tree,2,NA
BLUE,BLUE-011,2010,20100816,1,0.962032548,NA,Quercus alba,1,NA
BLUE,BLUE-011,2010,20100816,1,5.243227338,NA,Unknown Tree,2,NA
BLUE,BLUE-011,2010,20100816,1,6.353182827,NA,Unknown Tree,4,NA
BLUE,BLUE-011,2010,20100816,1,12.84265585,NA,Unknown Tree,3,NA
BLUE,BLUE-011,2014,20140806,2,0.77244951,NA,Quercus rubra,2,NA
BLUE,BLUE-011,2014,20140806,2,0.958465815,NA,Fraxinus americana,2,NA
BLUE,BLUE-011,2014,20140806,2,2.739537997,NA,Unknown Tree,4,NA
BLUE,BLUE-011,2014,20140806,2,4.9574093,NA,Carya alba,3,NA
BLUE,BLUE-011,2014,20140806,2,5.402316624,NA,Quercus alba,2,NA
BLUE,BLUE-011,2014,20140806,2,7.106531045,NA,Unknown Tree,3,NA
BLUE,BLUE-011,2014,20140806,2,8.113190482,NA,Quercus alba,3,NA
BLUE,BLUE-011,2014,20140806,2,13.48926487,NA,Robinia pseudoacacia,3,NA
BLUE,BLUE-011,2018,20180725,3,1.110330495,NA,Fraxinus americana,2,NA
BLUE,BLUE-011,2018,20180725,3,1.820359467,NA,Quercus alba,2,NA
BLUE,BLUE-011,2018,20180725,3,3.717922983,NA,Quercus alba,3,NA
BLUE,BLUE-011,2018,20180725,3,9.406106071,NA,Unknown Tree,2,NA
BLUE,BLUE-011,2018,20180725,3,10.93444538,NA,Unknown Tree,4,NA
BLUE,BLUE-011,2018,20180725,3,12.51711379,NA,Unknown Tree,3,NA
BLUE,BLUE-013,2007,20070815,1,2.655199318,NA,Unknown Tree,1,NA
BLUE,BLUE-013,2007,20070815,1,6.505923908,NA,Unknown Tree,2,NA
BLUE,BLUE-013,2007,20070815,1,7.005268169,NA,Unknown Tree,3,NA
BLUE,BLUE-013,2011,20110721,2,0.881673748,NA,Unknown Tree,2,NA
BLUE,BLUE-013,2011,20110721,2,1.115868337,NA,Quercus sp.,2,NA
BLUE,BLUE-013,2011,20110721,2,2.655199318,NA,Robinia pseudoacacia,2,NA
BLUE,BLUE-013,2011,20110721,2,3.507288343,NA,Quercus sp.,3,NA
BLUE,BLUE-013,2011,20110721,2,8.269135426,NA,Quercus alba,2,NA
BLUE,BLUE-013,2011,20110721,2,12.89432422,NA,Acer saccharum,2,NA
BLUE,BLUE-013,2015,20150722,3,1.864333703,NA,Quercus alba,2,NA
BLUE,BLUE-013,2015,20150722,3,3.226145033,NA,Unknown Tree,3,NA
BLUE,BLUE-013,2015,20150722,3,7.586976041,NA,Unknown Tree,2,NA
BLUE,BLUE-013,2019,20190806,4,1.018511229,NA,Quercus alba,2,NA
BLUE,BLUE-013,2019,20190806,4,1.111717542,NA,Fraxinus sp.,2,NA
BLUE,BLUE-013,2019,20190806,4,1.660713859,NA,Unknown Tree,2,NA
BLUE,BLUE-013,2019,20190806,4,2.055167902,NA,Unknown Tree,4,NA
BLUE,BLUE-013,2019,20190806,4,6.238244986,NA,Quercus sp.,2,NA
BLUE,BLUE-013,2019,20190806,4,11.81552052,NA,Unknown Tree,3,NA
BLUE,BLUE-016,2007,20070815,1,1.243297746,NA,Unknown Tree,2,NA
BLUE,BLUE-016,2007,20070815,1,3.907151274,NA,Unknown Tree,3,NA
BLUE,BLUE-016,2007,20070815,1,37.58613997,NA,Unknown Tree,4,NA
BLUE,BLUE-016,2011,20110721,2,4.133236769,NA,Unknown Tree,3,NA
BLUE,BLUE-016,2011,20110721,2,31.54508207,NA,Quercus sp.,4,NA
BLUE,BLUE-016,2015,20150722,3,1.243297746,NA,Acer saccharum,2,NA
BLUE,BLUE-016,2015,20150722,3,4.190477122,NA,Unknown Tree,3,NA
BLUE,BLUE-016,2019,20190815,4,0.881673748,NA,Unknown Tree,3,NA
BLUE,BLUE-016,2019,20190815,4,3.017368431,NA,Unknown Tree,4,NA
BLUE,BLUE-016,2019,20190815,4,11.69364293,NA,Unknown Tree,2,NA
BLUE,BLUE-019,2007,20070814,1,1.372490792,NA,Unknown Tree,4,NA
BLUE,BLUE-019,2007,20070814,1,6.919716858,NA,Unknown Tree,2,NA
BLUE,BLUE-019,2007,20070814,1,11.3506741,NA,Unknown Tree,3,NA
BLUE,BLUE-019,2011,20110720,2,1.416353081,NA,Carya sp.,4,NA
BLUE,BLUE-019,2011,20110720,2,1.561529271,NA,Quercus sp.,3,NA
BLUE,BLUE-019,2011,20110720,2,1.784860079,NA,Pinus strobus,3,NA
BLUE,BLUE-019,2011,20110720,2,2.536486199,NA,Pinus sp.,3,NA
BLUE,BLUE-019,2011,20110720,2,3.297409129,NA,Unknown Tree,4,NA
BLUE,BLUE-019,2011,20110720,2,3.500201021,NA,Unknown Tree,3,NA
BLUE,BLUE-019,2011,20110720,2,3.58761499,NA,Unknown Tree,2,NA
BLUE,BLUE-019,2011,20110720,2,17.91100484,NA,Quercus sp.,2,NA
BLUE,BLUE-019,2015,20150720,3,1.372490792,NA,Pinus strobus,3,NA
BLUE,BLUE-019,2015,20150720,3,22.83532511,NA,Unknown Tree,3,NA
BLUE,BLUE-019,2015,20150720,3,109.6954493,NA,Pinus strobus,1,NA
BLUE,BLUE-019,2019,20190807,4,1.456899488,NA,Unknown Tree,5,NA
BLUE,BLUE-019,2019,20190807,4,2.393636706,NA,Pinus strobus,1,NA
